Hotellvirksomhet,55.10
Drift av vandrerhjem og ferieleiligheter,55.20
Drift av campingplasser,55.30
Annen overnatting,55.90
Restaurantvirksomhet,56.10
Cateringvirksomhet og kantiner drevet som selvstendig virksomhet,56.29
Cateringvirksomhet og kantiner drevet som selvstendig virksomhet,56.21
Drift av barer,56.30
"Utgivelse av bøker, tidsskrifter og annen forlagsvirksomhet",58.13
"Utgivelse av bøker, tidsskrifter og annen forlagsvirksomhet",58.19
"Utgivelse av bøker, tidsskrifter og annen forlagsvirksomhet",58.12
"Utgivelse av bøker, tidsskrifter og annen forlagsvirksomhet",58.14
"Utgivelse av bøker, tidsskrifter og annen forlagsvirksomhet",58.11
Utgivelse av programvare,58.29
Utgivelse av programvare,58.21
"Virksomhet innen film, video og fjernsynsprogrammer",59.14
"Virksomhet innen film, video og fjernsynsprogrammer",59.12
"Virksomhet innen film, video og fjernsynsprogrammer",59.11
"Virksomhet innen film, video og fjernsynsprogrammer",59.13
Produksjon og utgivelse av musikk- og lydopptak,59.20
Radiokringkasting,60.10
Fjernsynskringkasting,60.20
Kabelbasert telekommunikasjon,61.10
Trådløs telekommunikasjon,61.20
Satellittbasert telekommunikasjon,61.30
Telekommunikasjon ellers,61.90
Tjenester tilknyttet informasjonsteknologi,62.09
Tjenester tilknyttet informasjonsteknologi,62.01
Tjenester tilknyttet informasjonsteknologi,62.03
Tjenester tilknyttet informasjonsteknologi,62.02
"Databehandling, datalagring og tilknyttede tjenester, drift av web-portaler",63.12
"Databehandling, datalagring og tilknyttede tjenester, drift av web-portaler",63.11
Andre informasjonstjenester,63.91
Andre informasjonstjenester,63.99
Bankvirksomhet,64.11
Bankvirksomhet,64.19
Holdingselskaper,64.20
"Verdipapirfond, investeringsselskaper o.l.",64.30
Annen finansieringsvirksomhet,64.99
Annen finansieringsvirksomhet,64.92
Annen finansieringsvirksomhet,64.91
Forsikring,65.11
Forsikring,65.12
Gjenforsikring,65.20
Pensjonskasser,65.30
Tjenester tilknyttet finansieringsvirksomhet,66.11
Tjenester tilknyttet finansieringsvirksomhet,66.12
Tjenester tilknyttet finansieringsvirksomhet,66.19
Tjenester tilknyttet forsikringsvirksomhet og pensjonskasser,66.29
Tjenester tilknyttet forsikringsvirksomhet og pensjonskasser,66.21
Tjenester tilknyttet forsikringsvirksomhet og pensjonskasser,66.22
Fondsforvaltningsvirksomhet,66.30
Kjøp og salg av egen fast eiendom,68.10
Utleie av egen eller leid fast eiendom,68.20
Omsetning og drift av fast eiendom på oppdrag,68.32
Omsetning og drift av fast eiendom på oppdrag,68.31
Juridisk tjenesteyting,69.10
"Regnskap, revisjon og skatterådgivning",69.20
Hovedkontortjenester,70.10
Administrativ rådgivning,70.22
Administrativ rådgivning,70.21
Arkitektvirksomhet og teknisk konsulentvirksomhet,71.12
Arkitektvirksomhet og teknisk konsulentvirksomhet,71.11
Teknisk prøving og analyse,71.20
Forskning og utviklingsarbeid innen naturvitenskap og teknikk,72.19
Forskning og utviklingsarbeid innen naturvitenskap og teknikk,72.11
Forskning og utviklingsarbeid innen samfunnsvitenskap og humanistiske fag,72.20
Annonse- og reklamevirksomhet,73.11
Annonse- og reklamevirksomhet,73.12
Markeds- og opinionsundersøkelser,73.20
Spesialisert designvirksomhet,74.10
Fotografvirksomhet,74.20
"Annen faglig, vitenskapelig og teknisk virksomhet",74.90
Veterinærtjenester,75.00
Utleie og leasing av motorvogner,77.12
Utleie og leasing av motorvogner,77.11
Utleie og leasing av husholdningsvarer og varer til personlig bruk,77.21
Utleie og leasing av husholdningsvarer og varer til personlig bruk,77.29
Utleie og leasing av husholdningsvarer og varer til personlig bruk,77.22
"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.32
"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.39
"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.35
"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.31
"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.33
"Utleie og leasing av andre maskiner, og annet utstyr og materiell",77.34
"Leasing av immateriell eiendom og lignende produkter, unntatt opphavsrettsbeskyttede verker",77.40
Rekruttering og formidling av arbeidskraft,78.10
Utleie av arbeidskraft,78.20
Andre personaladministrative tjenester,78.30
Reisebyrå- og reisearrangørvirksomhet,79.11
Reisebyrå- og reisearrangørvirksomhet,79.12
Annen arrangørvirksomhet og tilknyttede tjenester,79.90
Private vakttjenester,80.10
Tjenester tilknyttet vakttjenester,80.20
Etterforsking,80.30
Kombinerte tjenester tilknyttet eiendomsdrift,81.10
Rengjøringsvirksomhet,81.29
Rengjøringsvirksomhet,81.22
Rengjøringsvirksomhet,81.21
Beplantning av hager og parkanlegg,81.30
Kontortjenester,82.11
Kontortjenester,82.19
Telefonvakttjenester og telefonsalg,82.20
"Kongress-, messe- og utstillingsvirksomhet",82.30
Forretningsmessig tjenesteyting ikke nevnt annet sted,82.99
Forretningsmessig tjenesteyting ikke nevnt annet sted,82.91
Forretningsmessig tjenesteyting ikke nevnt annet sted,82.92
Offentlig administrasjon og forvaltning,84.12
Offentlig administrasjon og forvaltning,84.13
Offentlig administrasjon og forvaltning,84.11
Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.25
Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.23
Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.24
Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.21
Offentlig administrasjon tilknyttet utenriks- og sikkerhetssaker,84.22
Trygdeordninger underlagt offentlig forvaltning,84.30
Førskoleundervisning,85.10
Grunnskoleundervisning,85.20
Undervisning på videregående skoles nivå,85.31
Undervisning på videregående skoles nivå,85.32
Undervisning i høyere utdanning,85.41
Annen undervisning,85.53
Annen undervisning,85.52
Annen undervisning,85.51
Annen undervisning,85.59
Tjenester tilknyttet undervisning,85.60
Sykehustjenester,86.10
Lege- og tannlegetjenester,86.22
Lege- og tannlegetjenester,86.23
Lege- og tannlegetjenester,86.21
Andre helsetjenester,86.90
Pleie- og omsorgstjenester i institusjon,87.10
"Institusjoner og bofellesskap innen omsorg for psykisk utviklingshemmede, psykisk helsearbeid og rusmiddelomsorg",87.20
Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.30
Andre omsorgsinstitusjoner,87.90
Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.10
Andre sosialtjenester uten botilbud,88.99
Andre sosialtjenester uten botilbud,88.91
Kunstnerisk virksomhet og underholdningsvirksomhet,90.01
Kunstnerisk virksomhet og underholdningsvirksomhet,90.03
Kunstnerisk virksomhet og underholdningsvirksomhet,90.02
Kunstnerisk virksomhet og underholdningsvirksomhet,90.04
"Drift av biblioteker, arkiver, museer og annen kulturvirksomhet",91.02
"Drift av biblioteker, arkiver, museer og annen kulturvirksomhet",91.01
"Drift av biblioteker, arkiver, museer og annen kulturvirksomhet",91.03
"Drift av biblioteker, arkiver, museer og annen kulturvirksomhet",91.04
Lotteri og totalisatorspill,92.00
Sportsaktiviteter,93.13
Sportsaktiviteter,93.11
Sportsaktiviteter,93.19
Sportsaktiviteter,93.12
Fritidsaktiviteter og drift av fornøyelsesetablissementer,93.29
Fritidsaktiviteter og drift av fornøyelsesetablissementer,93.21
Næringslivs- og arbeidsgiverorganisasjoner og yrkessammenslutninger,94.12
Næringslivs- og arbeidsgiverorganisasjoner og yrkessammenslutninger,94.11
Arbeidstakerorganisasjoner,94.20
Aktiviteter i andre medlemsorganisasjoner,94.91
Aktiviteter i andre medlemsorganisasjoner,94.99
Aktiviteter i andre medlemsorganisasjoner,94.92
Reparasjon av datamaskiner og kommunikasjonsutstyr,95.11
Reparasjon av datamaskiner og kommunikasjonsutstyr,95.12
Reparasjon av husholdningsvarer og varer til personlig bruk,95.22
Reparasjon av husholdningsvarer og varer til personlig bruk,95.24
Reparasjon av husholdningsvarer og varer til personlig bruk,95.29
Reparasjon av husholdningsvarer og varer til personlig bruk,95.23
Reparasjon av husholdningsvarer og varer til personlig bruk,95.21
Reparasjon av husholdningsvarer og varer til personlig bruk,95.25
Annen personlig tjenesteyting,96.02
Annen personlig tjenesteyting,96.03
Annen personlig tjenesteyting,96.04
Annen personlig tjenesteyting,96.01
Annen personlig tjenesteyting,96.09
Lønnet arbeid i private husholdninger,97.00
Internasjonale organisasjoner og organer,99.00
"Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster",01.110
"Dyrking av grønnsaker, meloner, rot- og knollvekster",01.130
Dyrking av sukkerrør,01.140
Dyrking av tobakk,01.150
Dyrking av fibervekster,01.160
Dyrking av ettårige vekster ellers,01.190
Dyrking av druer,01.210
Dyrking av tropiske og subtropiske frukter,01.220
Dyrking av sitrusfrukter,01.230
Dyrking av kjernefrukter og steinfrukter,01.240
Dyrking av annen frukt som vokser på trær eller busker samt nøtter,01.250
Dyrking av oljeholdige frukter,01.260
Dyrking av vekster for produksjon av drikkevarer,01.270
"Dyrking av krydder og aromatiske, medisinske og farmasøytiske vekster",01.280
Dyrking av flerårige vekster ellers,01.290
Planteformering,01.300
Melkeproduksjon på storfe,01.410
Oppdrett av annet storfe,01.420
Oppdrett av hester og andre dyr av hestefamilien,01.430
Oppdrett av kameler og andre kameldyr,01.440
Saue- og geitehold,01.452
Saue- og geitehold,01.451
Svinehold,01.460
Fjørfehold,01.479
Fjørfehold,01.471
Husdyrhold ellers,01.490
Kombinert husdyrhold og planteproduksjon,01.500
Tjenester tilknyttet planteproduksjon,01.610
Tjenester tilknyttet husdyrhold,01.620
Etterbehandling av vekster etter innhøsting,01.630
Behandling av såfrø,01.640
"Jakt, viltstell og tjenester tilknyttet jakt og viltstell",01.700
Skogskjøtsel og andre skogbruksaktiviteter,02.100
Avvirkning,02.200
Innsamling av viltvoksende produkter av annet enn tre,02.300
Tjenester tilknyttet skogbruk,02.400
Hav- og kystfiske og fangst,03.112
Hav- og kystfiske og fangst,03.111
Ferskvannsfiske,03.120
Hav- og kystbasert akvakultur,03.212
Hav- og kystbasert akvakultur,03.213
Hav- og kystbasert akvakultur,03.211
Ferskvannsbasert akvakultur,03.221
Ferskvannsbasert akvakultur,03.222
Bryting av steinkull,05.100
Bryting av brunkull,05.200
Utvinning av råolje,06.100
Utvinning av naturgass,06.200
Bryting av jernmalm,07.100
Bryting av uran- og thoriummalm,07.210
Bryting av ikke-jernholdig malm ellers,07.290
"Bryting av stein til bygge- og anleggsvirksomhet, kalkstein, gips, kritt og skifer",08.111
"Utvinning fra grus- og sandtak, og utvinning av leire og kaolin",08.120
Bryting og utvinning av kjemiske mineraler og gjødselsmineraler,08.910
Stikking av torv,08.920
Utvinning av salt,08.930
Annen bryting og utvinning ikke nevnt annet sted,08.990
Tjenester tilknyttet utvinning av råolje og naturgass,09.101
Tjenester tilknyttet utvinning av råolje og naturgass,09.109
Tjenester tilknyttet annen bergverksdrift,09.900
Bearbeiding og konservering av kjøtt,10.110
Produksjon av kjøtt- og fjørfevarer,10.130
"Bearbeiding og konservering av fisk, skalldyr og bløtdyr",10.209
Bearbeiding og konservering av poteter,10.310
Produksjon av juice av frukt og grønnsaker,10.320
Bearbeiding og konservering av frukt og grønnsaker ellers,10.390
Produksjon av oljer og fettstoffer,10.412
Produksjon av oljer og fettstoffer,10.413
Produksjon av oljer og fettstoffer,10.411
Produksjon av margarin og lignende spiselige fettstoffer,10.420
Produksjon av meierivarer,10.510
Produksjon av iskrem,10.520
Produksjon av kornvarer,10.610
Produksjon av stivelse og stivelsesprodukter,10.620
Produksjon av brød og ferske konditorvarer,10.710
"Produksjon av kavringer, kjeks og konserverte konditorvarer",10.720
Produksjon av sukker,10.810
"Produksjon av kakao, sjokolade og sukkervarer",10.820
Bearbeiding av te og kaffe,10.830
Produksjon av smakstilsettingsstoffer og krydderier,10.840
Produksjon av ferdigmat,10.850
Produksjon av homogeniserte matprodukter og diettmat,10.860
Produksjon av næringsmidler ikke nevnt annet sted,10.890
Produksjon av fôrvarer til husdyrhold,10.910
Produksjon av fôrvarer til kjæledyr,10.920
"Destillering, rektifisering og blanding av sprit",11.010
Produksjon av vin,11.020
Produksjon av sider og annen fruktvin,11.030
Produksjon av andre ikke-destillerte gjærede drikkevarer,11.040
Produksjon av øl,11.050
"Produksjon av mineralvann, leskedrikker og annet vann på flaske",11.070
Produksjon av tobakksvarer,12.000
Bearbeiding og spinning av tekstilfibrer,13.100
Veving av tekstiler,13.200
Etterbehandling av tekstiler,13.300
Produksjon av stoffer av trikotasje,13.910
"Produksjon av tekstilvarer, unntatt klær",13.929
"Produksjon av tekstilvarer, unntatt klær",13.921
"Produksjon av gulvtepper, -matter og -ryer",13.930
Produksjon av tauverk og nett,13.940
"Produksjon av ikke-vevde tekstiler og tekstilvarer, unntatt klær",13.950
Produksjon av tekstiler til teknisk og industriell bruk,13.960
Produksjon av tekstiler ikke nevnt annet sted,13.990
Produksjon av klær av lær,14.110
Produksjon av arbeidstøy,14.120
Produksjon av annet yttertøy,14.130
Produksjon av undertøy og innertøy,14.140
Produksjon av klær og tilbehør ellers,14.190
Produksjon av pelsvarer,14.200
Produksjon av strømpevarer,14.310
Produksjon av andre klær av trikotasje,14.390
"Beredning av lær, og beredning og farging av pelsskinn",15.110
Produksjon av reiseeffekter og salmakerartikler,15.120
Produksjon av skotøy,15.200
"Saging, høvling og impregnering av tre",16.100
Produksjon av finerplater og andre bygnings- og møbelplater av tre,16.210
Produksjon av sammensatte parkettstaver,16.220
Produksjon av andre bygningsartikler,16.232
Produksjon av andre bygningsartikler,16.231
Produksjon av treemballasje,16.240
"Produksjon av andre trevarer og varer av kork, strå og flettematerialer",16.290
Produksjon av papirmasse,17.110
Produksjon av papir og papp,17.120
Produksjon av bølgepapp og emballasje av papir og papp,17.210
"Produksjon av husholdnings-, sanitær- og toalettartikler av papir",17.220
Produksjon av kontorartikler av papir,17.230
Produksjon av tapeter,17.240
Produksjon av varer av papir og papp ellers,17.290
Trykking av aviser,18.110
Trykking ellers,18.120
Ferdiggjøring før trykking og publisering,18.130
Bokbinding og tilknyttede tjenester,18.140
Reproduksjon av innspilte opptak,18.200
Produksjon av kullprodukter,19.100
Produksjon av raffinerte petroleumsprodukter,19.200
Produksjon av industrigasser,20.110
Produksjon av fargestoffer og pigmenter,20.120
Produksjon av andre uorganiske kjemikalier,20.130
Produksjon av andre organiske kjemiske råvarer,20.140
"Produksjon av gjødsel, nitrogenforbindelser og vekstjord",20.150
Produksjon av basisplast,20.160
Produksjon av syntetisk gummi,20.170
Produksjon av plantevern- og skadedyrmidler og andre landbrukskjemiske produkter,20.200
"Produksjon av maling og lakk, trykkfarger og tetningsmidler",20.300
"Produksjon av såpe og vaskemidler, rense- og polermidler",20.410
Produksjon av parfyme og toalettartikler,20.420
Produksjon av eksplosiver,20.510
Produksjon av lim,20.520
Produksjon av eteriske oljer,20.530
Produksjon av kjemiske produkter ikke nevnt annet sted,20.590
Produksjon av kunstfibrer,20.600
Produksjon av farmasøytiske råvarer,21.100
Produksjon av farmasøytiske preparater,21.200
"Produksjon av gummidekk og slanger til gummidekk, og regummiering og vulkanisering av gummidekk",22.110
Produksjon av gummiprodukter ellers,22.190
Produksjon av halvfabrikater av plast,22.210
Produksjon av plastemballasje,22.220
Produksjon av byggevarer av plast,22.230
Produksjon av plastprodukter ellers,22.290
Produksjon av planglass,23.110
Bearbeiding av planglass,23.120
Produksjon av emballasje og husholdningsartikler av glass og krystall,23.130
Produksjon av glassfibrer,23.140
Produksjon av teknisk glass og andre glassvarer,23.190
Produksjon av ildfaste produkter,23.200
Produksjon av keramiske vegg- og gulvfliser,23.310
"Produksjon av murstein, teglstein og andre byggevarer av brent leire",23.320
Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander,23.410
Produksjon av sanitærutstyr av keramisk materiale,23.420
Produksjon av isolatorer og isoleringsdeler av keramisk materiale,23.430
Produksjon av andre keramiske produkter for teknisk bruk,23.440
Produksjon av andre keramiske produkter,23.490
Produksjon av sement,23.510
Produksjon av kalk og gips,23.520
Produksjon av betongprodukter for bygge- og anleggsvirksomhet,23.610
Produksjon av gipsprodukter for bygge- og anleggsvirksomhet,23.620
Produksjon av ferdigblandet betong,23.630
Produksjon av mørtel,23.640
Produksjon av fibersement,23.650
"Produksjon av betong-, sement- og gipsprodukter ellers",23.690
Hogging og bearbeiding av monument- og bygningsstein,23.700
Produksjon av slipestoffer,23.910
Produksjon av ikke-metallholdige mineralprodukter ikke nevnt annet sted,23.990
Produksjon av andre rør og rørdeler av stål,24.200
Kaldtrekking av stenger og profiler,24.310
Kaldvalsing av bånd,24.320
Kaldvalsing og pressing av profilerte plater og profiler,24.330
Kaldtrekking av tråd,24.340
Produksjon av edelmetaller,24.410
Produksjon av aluminium,24.422
Produksjon av aluminium,24.421
"Produksjon av bly, sink og tinn",24.430
Produksjon av kobber,24.440
Produksjon av ikke-jernholdige metaller ellers,24.450
Produksjon av kjernebrensel,24.460
Støping av jern,24.510
Støping av stål,24.520
Støping av lettmetaller,24.530
Støping av andre ikke-jernholdige metaller,24.540
Produksjon av metallkonstruksjoner og deler,25.110
Produksjon av dører og vinduer av metall,25.120
Produksjon av radiatorer og kjeler til sentralvarmeanlegg,25.210
"Produksjon av andre tanker, cisterner og beholdere av metall",25.290
"Produksjon av dampkjeler, unntatt kjeler til sentralvarmeanlegg",25.300
Produksjon av våpen og ammunisjon,25.400
"Smiing, stansing og valsing av metall, og pulvermetallurgi",25.500
Overflatebehandling av metaller,25.610
Bearbeiding av metaller,25.620
Produksjon av kjøkkenredskaper og skjære- og klipperedskaper,25.710
Produksjon av låser og beslag,25.720
Produksjon av håndverktøy,25.730
Produksjon av stålfat og lignende beholdere av jern og stål,25.910
Produksjon av emballasje av lettmetall,25.920
"Produksjon av varer av metalltråd, kjetting og fjærer",25.930
Produksjon av bolter og skruer,25.940
Produksjon av metallvarer ikke nevnt annet sted,25.990
Produksjon av elektroniske komponenter,26.110
Produksjon av kretskort,26.120
Produksjon av datamaskiner og tilleggsutstyr,26.200
Produksjon av kommunikasjonsutstyr,26.300
Produksjon av elektronikk til husholdningsbruk,26.400
"Produksjon av måle-, kontroll- og navigasjonsinstrumenter",26.510
Produksjon av klokker og ur,26.520
"Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr",26.600
Produksjon av optiske instrumenter og fotografisk utstyr,26.700
Produksjon av magnetiske og optiske media,26.800
"Produksjon av elektromotorer, generatorer og transformatorer",27.110
Produksjon av elektriske fordelings- og kontrolltavler og paneler,27.120
Produksjon av batterier og akkumulatorer,27.200
Produksjon av optiske fiberkabler,27.310
Produksjon av andre elektroniske og elektriske ledninger og kabler,27.320
Produksjon av ledningsmateriell,27.330
Produksjon av belysningsutstyr,27.400
Produksjon av elektriske husholdningsmaskiner og apparater,27.510
Produksjon av ikke-elektriske husholdningsmaskiner og apparater,27.520
Produksjon av annet elektrisk utstyr,27.900
"Produksjon av motorer og turbiner, unntatt motorer til luftfartøyer og motorvogner",28.110
Produksjon av komponenter til hydraulisk og pneumatisk utstyr,28.120
Produksjon av pumper og kompressorer ellers,28.130
Produksjon av kraner og ventiler ellers,28.140
"Produksjon av lagre, gir, tannhjulsutvekslinger og andre innretninger for kraftoverføring",28.150
Produksjon av industri- og laboratorieovner samt brennere,28.210
Produksjon av løfte- og håndteringsutstyr,28.229
Produksjon av kontormaskiner og utstyr (unntatt datamaskiner og tilleggsutstyr),28.230
Produksjon av motordrevet håndverktøy,28.240
"Produksjon av kjøle- og ventilasjonsanlegg, unntatt til husholdningsbruk",28.250
"Produksjon av maskiner og utstyr til generell bruk, ikke nevnt annet sted",28.290
Produksjon av jordbruks- og skogbruksmaskiner,28.300
Produksjon av maskinverktøy til metallbearbeiding,28.410
Produksjon av maskinverktøy ikke nevnt annet sted,28.490
Produksjon av maskiner og utstyr til metallurgisk industri,28.910
Produksjon av maskiner og utstyr til bergverksdrift og bygge- og anleggsvirksomhet,28.920
Produksjon av maskiner og utstyr til nærings- og nytelsesmiddelindustri,28.930
"Produksjon av maskiner og utstyr til tekstil-, konfeksjons- og lærvareindustri",28.940
Produksjon av maskiner og utstyr til papir- og pappvareindustri,28.950
Produksjon av maskiner og utstyr til plast- og gummiindustri,28.960
Produksjon av spesialmaskiner ikke nevnt annet sted,28.990
Produksjon av motorvogner,29.100
Produksjon av karosserier og tilhengere,29.200
Produksjon av elektrisk og elektronisk utstyr til motorvogner,29.310
Produksjon av andre deler og annet utstyr til motorvogner,29.320
Bygging av skip og flytende materiell,30.113
Bygging av skip og flytende materiell,30.114
Bygging av skip og flytende materiell,30.112
Bygging av fritidsbåter,30.120
Produksjon av lokomotiver og annet rullende materiell til jernbane og sporvei,30.200
Produksjon av luftfartøyer og romfartøyer og lignende utstyr,30.300
Produksjon av militære stridskjøretøyer,30.400
Produksjon av motorsykler,30.910
Produksjon av sykler og invalidevogner,30.920
Produksjon av andre transportmidler ikke nevnt annet sted,30.990
Produksjon av kontor- og butikkmøbler,31.010
Produksjon av kjøkkenmøbler,31.020
Produksjon av madrasser,31.030
Produksjon av møbler ellers,31.090
Preging av mynter og medaljer,32.110
Produksjon av gull- og sølvvarer og lignende artikler,32.120
Produksjon av bijouteri og lignende artikler,32.130
Produksjon av musikkinstrumenter,32.200
Produksjon av sportsartikler,32.300
Produksjon av spill og leker,32.400
Produksjon av medisinske og tanntekniske instrumenter og utstyr,32.500
Produksjon av koster og børster,32.910
Annen industriproduksjon ikke nevnt annet sted,32.990
Reparasjon av bearbeidede metallprodukter,33.110
Reparasjon av maskiner,33.120
Reparasjon av elektronisk og optisk utstyr,33.130
Reparasjon av elektrisk utstyr,33.140
Reparasjon og vedlikehold av skip og båter,33.150
Reparasjon og vedlikehold av luftfartøyer og romfartøyer,33.160
Reparasjon og vedlikehold av andre transportmidler,33.170
Reparasjon av annet utstyr,33.190
Installasjon av industrimaskiner og -utstyr,33.200
Produksjon av elektrisitet,35.119
Overføring av elektrisitet,35.120
Distribusjon av elektrisitet,35.130
Handel med elektrisitet,35.140
Produksjon av gass,35.210
Distribusjon av gass gjennom ledningsnett,35.220
Handel med gass gjennom ledningsnett,35.230
Damp- og varmtvannsforsyning,35.300
"Uttak fra kilde, rensing og distribusjon av vann",36.000
Oppsamling og behandling av avløpsvann,37.000
Innsamling av ikke-farlig avfall,38.110
Innsamling av farlig avfall,38.120
Behandling og disponering av ikke-farlig avfall,38.210
Behandling og disponering av farlig avfall,38.220
Demontering av vrakede gjenstander,38.310
Sortering og bearbeiding av avfall for materialgjenvinning,38.320
"Miljørydding, miljørensing og lignende virksomhet",39.000
Oppføring av bygninger,41.200
Bygging av veier og motorveier,42.110
Bygging av jernbaner og undergrunnsbaner,42.120
Bygging av bruer og tunneler,42.130
Bygging av vann- og kloakkanlegg,42.210
Bygging av anlegg for elektrisitet og telekommunikasjon,42.220
Bygging av havne- og damanlegg,42.910
Bygging av andre anlegg ikke nevnt annet sted,42.990
Riving av bygninger og andre konstruksjoner,43.110
Grunnarbeid,43.120
Prøveboring,43.130
Elektrisk installasjonsarbeid,43.210
VVS-arbeid,43.222
VVS-arbeid,43.221
VVS-arbeid,43.223
Annet installasjonsarbeid,43.290
Stukkatørarbeid og pussing,43.310
Snekkerarbeid,43.320
Gulvlegging og tapetsering,43.330
Maler- og glassarbeid,43.341
Maler- og glassarbeid,43.342
Annen ferdiggjøring av bygninger,43.390
Takarbeid,43.919
Takarbeid,43.911
Annen spesialisert bygge- og anleggsvirksomhet,43.990
"Handel med biler og lette motorvogner, unntatt motorsykler",45.111
"Handel med biler og lette motorvogner, unntatt motorsykler",45.112
"Handel med andre motorvogner, unntatt motorsykler",45.191
"Handel med andre motorvogner, unntatt motorsykler",45.192
"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler",45.200
"Detaljhandel med deler og utstyr til motorvogner, unntatt motorsykler",45.320
"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.402
"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og innsatsvarer",46.110
"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier",46.120
"Agenturhandel med tømmer, trelast og byggevarer",46.130
"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøyer",46.140
"Agenturhandel med møbler, husholdningsvarer og jernvarer",46.150
"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",46.160
Agenturhandel med nærings- og nytelsesmidler,46.170
Agenturhandel med spesialisert vareutvalg ellers,46.180
Agenturhandel med bredt vareutvalg,46.190
"Engroshandel med korn, råtobakk, såvarer og fôrvarer",46.210
Engroshandel med blomster og planter,46.220
Engroshandel med frukt og grønnsaker,46.310
"Engroshandel med meierivarer, egg, matolje og -fett",46.330
"Engroshandel med sukker, sjokolade og sukkervarer",46.360
"Engroshandel med andre næringsmidler, herunder fisk, skalldyr og bløtdyr",46.389
Engroshandel med tekstiler og utstyrsvarer,46.410
Engroshandel med klær og skotøy,46.421
Engroshandel med elektriske husholdningsapparater,46.433
Engroshandel med elektriske husholdningsapparater,46.432
Engroshandel med elektriske husholdningsapparater,46.431
"Engroshandel med kjøkkenutstyr, glass, steintøy og rengjøringsmidler",46.442
Engroshandel med parfyme og kosmetikk,46.450
Engroshandel med sykepleie- og apotekvarer,46.460
"Engroshandel med møbler, gulvbelegg, gulvtepper og belysningsutstyr",46.473
"Engroshandel med møbler, gulvbelegg, gulvtepper og belysningsutstyr",46.471
Engroshandel med husholdningsvarer og varer til personlig bruk ellers,46.499
"Engroshandel med datamaskiner, tilleggsutstyr til datamaskiner samt programvare",46.510
Engroshandel med elektronikkutstyr og telekommunikasjonsutstyr samt deler,46.520
Engroshandel med maskiner og utstyr til jordbruk og skogbruk,46.610
Engroshandel med maskinverktøy,46.620
Engroshandel med maskiner og utstyr til tekstilproduksjon,46.640
Engroshandel med kontormøbler,46.650
Engroshandel med maskiner og utstyr til kontor ellers,46.660
Engroshandel med maskiner og utstyr ellers,46.691
Engroshandel med maskiner og utstyr ellers,46.694
Engroshandel med maskiner og utstyr ellers,46.693
Engroshandel med drivstoff og brensel,46.710
Engroshandel med metaller og metallholdig malm,46.720
"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",46.739
"Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr",46.740
Engroshandel med kjemiske produkter,46.750
Engroshandel med innsatsvarer ellers,46.769
Engroshandel med avfall og skrap,46.770
Uspesifisert engroshandel,46.900
Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,47.112
Butikkhandel med bredt vareutvalg ellers,47.190
Butikkhandel med frukt og grønnsaker,47.210
Butikkhandel med kjøtt og kjøttvarer,47.220
"Butikkhandel med fisk, skalldyr og bløtdyr",47.230
"Butikkhandel med bakervarer, konditorvarer og sukkervarer",47.242
Butikkhandel med tobakksvarer,47.260
Butikkhandel med nærings- og nytelsesmidler ellers,47.299
Detaljhandel med drivstoff til motorvogner,47.300
Butikkhandel med datamaskiner og utstyr til datamaskiner,47.410
Butikkhandel med audio- og videoutstyr,47.430
Butikkhandel med tekstiler og utstyrsvarer,47.510
"Butikkhandel med jernvarer, fargevarer og glass",47.529
"Butikkhandel med jernvarer, fargevarer og glass",47.521
"Butikkhandel med jernvarer, fargevarer og glass",47.522
"Butikkhandel med jernvarer, fargevarer og glass",47.523
Butikkhandel med elektriske husholdningsapparater,47.540
"Butikkhandel med møbler, belysningsutstyr og andre innredningsartikler",47.594
"Butikkhandel med møbler, belysningsutstyr og andre innredningsartikler",47.599
Butikkhandel med bøker,47.610
Butikkhandel med aviser og papirvarer,47.620
Butikkhandel med innspillinger av musikk og video,47.630
Butikkhandel med sportsutstyr,47.642
Butikkhandel med sportsutstyr,47.641
